% # columns="iter, evals, sigma, 0, fitness, xbest" seed=867434, Mon Nov  1 10:28:43 2021, <python>{}</python>
107 1070 0.07626743134940332 0 0.013814527964926503 1.3728486361336962 0.021511969939505625 994.9346727498281 0.0965857748376375 989.3961114626167 0.024920672241288196 497.3597057830598 -0.9506781313252586 11.331433444095511
108 1080 0.07796633421748325 0 0.014081674710185973 1.311179563500189 0.18574146494619254 994.81029286523 0.14752871662726025 989.2436130450905 -0.13563908304077615 497.3152498501695 -0.9398191997310129 11.33124365428255
109 1090 0.0764983127123282 0 0.012447066751170365 1.3650330713024668 0.12801195919874808 994.7853636636327 0.015704137269805393 989.3430623698848 0.01541246755138613 497.32936120846296 -0.9559812383174937 11.38205128496798
110 1100 0.07428245287791481 0 0.011716749794716121 1.3567623838783056 0.0984307565191071 994.9389759545986 0.09256819828355348 989.2811595784848 -0.03042340372786316 497.40551147780553 -0.9521121406148908 11.206809435868694
111 1110 0.07074624509799346 0 0.011661263096051295 1.3382739263614185 0.15766579135768644 994.9325416794844 0.07597867936245457 989.1075301237103 -0.05843841840588976 497.4425277853621 -0.9452297669028067 11.309724835619305
112 1120 0.06631989161705934 0 0.011974337795312318 1.3705890959712883 0.060180901430829686 994.9546722912245 0.07113079603147757 989.3750323651109 0.01573777769796231 497.38594206927104 -0.9550200639464432 11.215742785686068
113 1130 0.05832689539923439 0 0.010923244442968553 1.356187439780328 0.07134958946649064 994.9743884839792 0.10678130352139784 989.1893763102062 -0.01829073204890466 497.308438111669 -0.9465593100722433 11.315374910904964
114 1140 0.05342984839747405 0 0.011821179476405071 1.3792610476075275 0.013209655712740485 994.8851718107368 0.08683487275393578 989.025461430602 0.04489982345365656 497.3178811229696 -0.9488659126562579 11.536558222071001
115 1150 0.05001284985783408 0 0.01130103897197225 1.3470641261393776 0.07566537148247154 994.9745183025472 0.1421784722599453 989.4143703579869 -0.04673862179233959 497.4651284670319 -0.9503778156813916 11.325670518609611
116 1160 0.04855443455815298 0 0.0109451627591891 1.3559087997146615 0.04795795378026638 995.0632109709818 0.12717411184349556 989.3344199932425 -0.013992507251814498 497.4516144235653 -0.9464363300360301 11.391825735634196
117 1170 0.04597916870272356 0 0.011170325935756183 1.3587771760818825 0.026908835258860682 995.0294650346594 0.13555964772906526 989.2016117272838 -0.0015473922296471328 497.39035392656035 -0.9453044800786666 11.51302676436695
118 1180 0.04367661648846249 0 0.010910105432225899 1.3699893083696555 0.02914427099527978 995.0053474302736 0.10714890128694349 989.222716199265 0.014170655724286413 497.3686322429141 -0.9455528877105752 11.48849597672999
119 1190 0.04264131727785282 0 0.011267816472147418 1.356001374301714 -0.011146401847947927 995.0708457497665 0.18624120427116708 989.2182263786152 -0.009127445305628278 497.48061893153687 -0.9483473430157071 11.524563806580936
120 1200 0.03957715299367038 0 0.011136276493268357 1.3534511153252848 0.0015678642467361215 994.995384625353 0.19722725936158889 989.2244399529519 -0.03369114977760477 497.4135190858563 -0.9451969647100391 11.442147214361306
121 1210 0.03701174072802776 0 0.011105548854821257 1.3544512259323165 -0.0031010421903528047 995.0459148802105 0.17905614727048588 989.251969651091 -0.009169190441893443 497.359644118299 -0.9492596807137952 11.517388472613945
122 1220 0.03632908880849468 0 0.010629436767991168 1.3663380823265499 0.03494653536341711 995.0759672232922 0.1117016211296547 989.5418573475652 0.004920218033350764 497.46653495538783 -0.9474544376494501 11.366259807327012
123 1230 0.03471290126173972 0 0.010534574522279187 1.3686919293992645 -0.03803716971463789 995.1248756317016 0.17735182842423586 989.3290717796508 0.013117737610604686 497.3938629023226 -0.9492252815905152 11.469286165704636
124 1240 0.034965563138300265 0 0.01039279019435936 1.3641859111520036 -0.0493784597492224 995.136371706346 0.20898097146223632 989.380943431165 -0.004492497535640103 497.3669952257253 -0.9497708286806609 11.428915978968977
125 1250 0.032831273819512355 0 0.010330455399307003 1.3713146332256927 -0.01130929293770275 995.0617828876431 0.14634735152434605 989.335696875465 0.013343612639415695 497.3997626628239 -0.9492522400146237 11.455745226944194
126 1260 0.031110884304813083 0 0.010378679408779044 1.3743628529096248 -0.045410943679763546 995.1050878442543 0.17322481266200143 989.4672759935501 0.018127728889985664 497.43566039802226 -0.9510365943114858 11.417763352592717
127 1270 0.028027512826689464 0 0.010399977662482298 1.3711242746882926 -0.0008559762808595384 995.017733622428 0.1351347338107173 989.3789997552783 0.015139846967190318 497.38275659725133 -0.9504885518675942 11.421468107568874
128 1280 0.02586445076595589 0 0.010496763675803563 1.3730531888121218 -0.024657702094399568 995.0346342563527 0.15396533786584782 989.340993317491 0.018805353033355086 497.3999165199165 -0.9516382950190697 11.42359078763652
129 1290 0.02485305477217983 0 0.010330499500373137 1.3680043776118793 -0.05038806875249491 995.1279192245192 0.19809115033280544 989.3236335946594 0.0025780765339239783 497.38744873182026 -0.9485271792224637 11.404428924765242
130 1300 0.02197897476646382 0 0.010350328232584053 1.3752222271173626 -0.0559613961677952 995.1251941634642 0.18137619195044005 989.417684495924 0.01853732460821004 497.4014398120669 -0.9492663507769034 11.389270173924727
131 1310 0.02114170291683343 0 0.010357488784311504 1.3625884367428984 -0.035596469936604834 995.1039853431017 0.19847828450945623 989.3875221567956 -0.006804526960157481 497.41525875615565 -0.9480112017262697 11.441674909684927
132 1320 0.019639862733402208 0 0.010337077031374457 1.37295095165822 -0.06711930327705434 995.1745220491196 0.19771518398068738 989.4029293683371 0.015757193008572833 497.3845955186715 -0.94816432236089 11.455252591354101
133 1330 0.01978898176709021 0 0.01033607215241943 1.3746628363466202 -0.060060543512332296 995.1050738733826 0.18758903904363972 989.4474093892329 0.016900820491320925 497.38563196064206 -0.9477405330478793 11.432260800301266
134 1340 0.017533427596551483 0 0.010319125091234652 1.374248549555839 -0.06676710014944079 995.1307702484435 0.19347238803242386 989.4127572078154 0.018567121201903614 497.4099533105989 -0.948373810039316 11.441543342265192
135 1350 0.016379835391104623 0 0.010329638105248635 1.3690015917814364 -0.03922046244908865 995.1009189050728 0.18118679270764673 989.3929025682352 0.008601861942937765 497.38587086520033 -0.948056289650966 11.461538719067212
